sale_counter,property_id,contract_date,settlement_date,purchase_price,component_code,sale_code,interest_percent,dealing_number
64,4377673,2021-03-22,2021-10-06,1880000,,,0,AR493582
65,4377673,2020-03-25,2021-10-06,1390000,,,0,AR493614
66,880866,2021-08-20,2021-10-01,585000,,,0,AR481824
67,872621,2021-08-31,2021-10-01,790000,,,0,AR485387
71,4377673,2018-11-20,2021-10-06,1240000,,,0,AR493760
72,893057,2021-08-25,2021-10-06,542500,,,0,AR494476
73,4247894,2021-09-06,2021-10-07,598000,,,0,AR498998
75,872738,2021-08-21,2021-10-05,910000,,,0,AR489836
76,895958,2021-08-24,2021-10-05,500000,,,0,AR489894
77,4383249,2019-09-16,2021-10-06,619000,,,0,AR493911
78,4383249,2021-07-30,2021-10-06,799500,,,0,AR494656
81,4188465,2021-09-16,2021-10-07,770000,,,0,AR499466
1,3423818,2021-08-20,2021-10-01,625000,,,0,AR482293
2,3048344,2021-06-25,2021-10-06,2360000,,,0,AR494937
5,4073630,2021-08-25,2021-10-05,775000,,,0,AR490558
6,1898377,2021-08-17,2021-10-06,1151000,,,0,AR495572
8,3494818,2021-08-21,2021-10-05,760000,,,0,AR491079
9,3764553,2021-08-24,2021-10-05,891000,,,0,AR491616
11,3506599,2021-08-23,2021-10-05,602500,,,0,AR491749
12,3494818,2021-08-24,2021-10-05,770000,,,0,AR487598
14,3551086,2021-09-04,2021-10-05,1330000,,,0,AR487367
15,1897772,2021-08-21,2021-10-05,878500,,,0,AR487834
16,1908305,2021-07-07,2021-10-07,1525000,,,0,AR496866
17,1911273,2021-09-02,2021-10-07,857333,,,0,AR497055
19,1904920,2021-08-24,2021-10-05,1150000,,,0,AR488242
21,3003951,2021-08-26,2021-10-07,748000,,,0,AR497107
22,4014793,2021-08-26,2021-10-07,830000,,,0,AR497637
23,1909535,2021-09-08,2021-10-01,310000,,,0,AR481136
28,4155787,2021-07-23,2021-10-07,1647630,,,0,AR498073
30,4334581,2021-08-23,2021-10-01,1655000,,,0,AR481456
34,3291124,2021-08-21,2021-10-05,944000,,,0,AR489023
35,4138844,2021-09-03,2021-10-01,1780000,,,0,AR481649
36,3588583,2021-08-20,2021-10-01,1040000,,,0,AR485219
37,1448170,2021-08-12,2021-10-07,1565000,,,0,AR498606
39,4377119,2019-03-27,2021-10-05,1375000,,,0,AR489540
41,3031027,2021-08-25,2021-10-06,921000,,,0,AR494402
42,4060183,2021-08-25,2021-10-06,660000,,,0,AR494515
1,4049003,2021-08-23,2021-10-04,900000,,,0,AR486060
2,3277583,2021-06-23,2021-08-04,520000,,,0,AR304462
4,4154284,2021-08-27,2021-09-10,690000,,,0,AR420094
5,4154284,2021-08-27,2021-09-10,690000,,,0,AR420116
6,4154284,2021-08-27,2021-09-10,690000,,,0,AR420117
8,3366694,2021-09-07,2021-10-05,855000,,,0,AR490161
9,4180486,2021-06-01,2021-10-01,1496000,,,0,AR482533
10,4313148,2021-08-24,2021-10-05,1200000,,,0,AR490373
11,3496321,2021-08-18,2021-10-06,350000,,,0,AR495453
13,4154284,2021-06-30,2021-08-11,730000,,,0,AR485956
14,4071205,2021-08-23,2021-10-05,910000,,,0,AR490669
15,3387802,2021-07-26,2021-10-05,918500,,,0,AR490813
16,3510969,2021-09-03,2021-10-05,770000,,,0,AR490823
17,3595192,2021-08-25,2021-10-06,704500,,,0,AR495823
18,4160473,2021-08-20,2021-10-01,688000,,,0,AR482947
20,4016802,2021-08-24,2021-10-05,618000,,,0,AR491120
21,3195830,2021-08-28,2021-10-05,522500,,,0,AR487123
22,4302424,2021-08-25,2021-10-06,900000,,,0,AR492605
23,4306472,2021-05-03,2021-10-01,1125000,,,0,AR483131
25,826983,2021-08-21,2021-10-05,651123,,,0,AR491468
27,3720923,2021-08-22,2021-10-05,726000,,,0,AR491509
28,2959463,2021-06-28,2021-10-05,350000,,,0,AR491704
29,4303980,2017-03-25,2021-10-07,1085000,,,0,AR496439
30,4274912,2021-06-09,2021-10-01,810000,,,0,AR483554
31,805039,2021-09-14,2021-10-07,390000,,,0,AR496591
32,3997721,2021-09-07,2021-10-05,750000,,,0,AR487686
35,4302424,2021-08-27,2021-10-07,600000,,,0,AR496687
36,4265454,2021-07-02,2021-09-30,700000,,,0,AR479189
37,4265454,2021-08-20,2021-09-30,720000,,,0,AR480177
39,4361682,2021-09-03,2021-10-01,553000,,,0,AR483622
40,804853,2021-09-12,2021-10-01,415000,,,0,AR483662
41,3840715,2021-09-29,2021-10-06,750000,,,0,AR496835
43,803797,2021-08-26,2021-10-07,990000,,,0,AR496965
44,4303980,2021-09-17,2021-10-01,1560000,,,0,AR483862
45,3453618,2021-08-05,2021-09-16,555000,,,0,AR433643
46,2776483,2021-08-13,2021-09-24,1008000,,,0,AR458123
49,4361682,2021-09-02,2021-10-07,760000,,,0,AR497387
50,853948,2021-09-02,2021-10-05,480000,,,0,AR488057
51,3346099,2021-08-07,2021-10-05,575500,,,0,AR488146
52,4045853,2021-08-26,2021-10-07,732500,,,0,AR497369
53,4067507,2021-08-31,2021-10-01,815000,,,0,AR484205
54,3139601,2021-08-23,2021-10-05,642000,,,0,AR488362
55,3825139,2021-07-13,2021-10-05,836000,,,0,AR488461
56,3510969,2021-08-26,2021-10-07,1275555,,,0,AR497524
60,3311948,2021-08-12,2021-10-01,940000,,,0,AR484522
61,4074865,2021-08-19,2021-10-01,1280000,,,0,AR484480
65,4333302,2021-09-01,2021-10-05,740000,,,0,AR488698
66,3282371,2021-08-25,2021-10-06,525000,,,0,AR492697
67,3282095,2020-07-21,2021-10-07,540000,,,0,AR498023
68,3620952,2021-08-20,2021-10-01,3820000,,,0,AR484927
70,3806296,2021-08-26,2021-10-07,765000,,,0,AR498166
71,4360400,2021-08-24,2021-10-05,685000,,,0,AR488927
72,4361682,2021-09-01,2021-10-06,850000,,,0,AR493126
75,3562292,2021-08-25,2021-10-01,610000,,,0,AR485147
77,3595192,2021-08-23,2021-10-05,516000,,,0,AR489441
78,3510969,2021-08-31,2021-10-06,805000,,,0,AR493680
81,2849036,2021-08-25,2021-10-06,520000,,,0,AR493675
82,2959463,2021-07-08,2021-10-01,230000,,,0,AR482095
85,4360400,2021-06-01,2021-10-06,726000,,,0,AR493984
86,3863835,2021-08-20,2021-10-06,470000,,,0,AR494859
88,3717103,2021-09-08,2021-10-06,713000,,,0,AR493994
90,3139601,2021-08-26,2021-10-07,550000,,,0,AR499536
1,4293060,2021-07-28,2021-10-13,685000,,,0,AR515675
2,868181,2021-08-18,2021-09-29,1305000,,,0,AR471948
6,4377673,2019-08-19,2021-10-11,1560000,,,0,AR507716
10,2987859,2021-08-28,2021-10-08,1755000,,,0,AR500594
11,872519,2021-08-28,2021-10-11,690000,,,0,AR508103
12,4371189,2021-09-21,2021-10-11,1460000,,,0,AR508123
14,4270760,2021-09-15,2021-10-11,827000,,,0,AR508219
16,4205673,2021-08-31,2021-10-12,649000,,,0,AR512451
17,3274708,2021-08-31,2021-10-12,885000,,,0,AR512465
18,878789,2021-08-13,2021-10-12,560000,,,0,AR512476
19,4367031,2021-07-27,2021-10-11,1030000,,,0,AR508972
20,3936063,2021-08-12,2021-10-12,93750,,,50,AR512717
22,3039318,2021-09-10,2021-10-08,740000,,,0,AR501880
24,4259505,2021-08-19,2021-10-11,96000,,,0,AR510100
29,872383,2021-08-30,2021-10-11,845000,,,0,AR506734
30,4253054,2021-08-05,2021-10-08,1310000,,,0,AR502946
33,4253054,2021-07-21,2021-10-11,1280000,,,0,AR507063
34,866873,2021-06-12,2021-10-12,830500,,,0,AR511113
35,4266606,2021-07-09,2021-10-11,835000,,,0,AR507177
36,4253054,2021-07-12,2021-10-11,1283000,,,0,AR507325
37,4377673,2021-07-20,2021-10-13,1550000,,,0,AR516487
40,896417,2021-09-02,2021-10-14,525000,,,0,AR518970
42,877458,2021-07-13,2021-10-13,800000,,,0,AR516913
43,4377673,2019-04-04,2021-10-13,1310000,,,0,AR516922
44,4345130,2021-08-05,2021-10-14,955000,,,0,AR519572
45,4188465,2021-09-06,2021-10-14,770000,,,0,AR519762
46,4205673,2021-09-01,2021-10-13,944000,,,0,AR517802
47,858266,2021-09-24,2021-10-13,12200,,,0,AR517963
48,3852882,2021-09-02,2021-10-14,585000,,,0,AR520147
49,4136508,2021-07-16,2021-10-14,970000,,,0,AR520509
51,862569,2021-07-30,2021-10-14,630000,,,0,AR520900
53,4034949,2021-09-08,2021-10-14,950000,,,0,AR521306
54,4205673,2021-09-02,2021-10-14,644000,,,0,AR521591
55,3708362,2021-09-02,2021-10-14,635000,,,0,AR521767
2,1452617,2021-09-01,2021-10-13,805000,,,0,AR515722
6,4377119,2019-08-15,2021-10-12,1550000,,,0,AR511727
7,3261056,2021-07-16,2021-10-08,1200000,,,0,AR500680
8,4346642,2021-08-06,2021-10-08,739900,,,0,AR504161
10,1453257,2021-09-08,2021-10-08,600000,,,0,AR500783
11,4377119,2019-11-26,2021-10-08,1350000,,,0,AR505269
12,4377119,2021-03-06,2021-10-08,1550000,,,0,AR505270
14,3609704,2021-08-03,2021-10-12,1260000,,,0,AR512897
15,3285411,2021-07-14,2021-10-12,2000000,,,0,AR512905
17,1452617,2021-08-30,2021-10-12,1150000,,,0,AR513762
21,3588583,2021-09-07,2021-10-13,780000,,,0,AR515439
22,1911939,2021-08-20,2021-10-11,1065000,,,0,AR507134
23,1911939,2021-08-20,2021-10-11,1065000,,,0,AR507134
26,4073630,2021-09-09,2021-10-13,830000,,,0,AR516460
28,4338214,2021-09-09,2021-10-14,1350000,,,0,AR520491
29,3452085,2021-09-07,2021-10-14,1810000,,,0,AR520965
1,3289053,2021-09-20,2021-10-13,510000,,,0,AR515081
2,4154284,2021-08-27,2021-09-10,690000,,,0,AR420081
3,4154284,2021-08-27,2021-09-10,690000,,,0,AR420087
5,3914855,2021-08-28,2021-10-11,786000,,,0,AR507443
8,4183617,2021-08-30,2021-10-07,907000,,,0,AR497183
9,4302424,2021-08-12,2021-10-07,599000,,,0,AR497912
10,4302424,2021-09-06,2021-10-08,615000,,,0,AR503407
12,3219405,2021-08-28,2021-10-11,970000,,,0,AR507452
13,4361682,2021-09-08,2021-10-08,760000,,,0,AR500438
16,4300881,2021-08-30,2021-10-11,475000,,,0,AR507860
17,3982906,2021-08-31,2021-10-12,775000,,,0,AR511543
18,3732832,2021-08-31,2021-10-12,717000,,,0,AR511722
21,4360400,2021-07-30,2021-10-11,658000,,,0,AR508077
24,805103,2021-08-24,2021-10-08,410000,,,0,AR500674
26,3202171,2021-08-13,2021-10-08,108500,,,0,AR504455
27,3054208,2021-08-16,2021-10-11,772000,,,0,AR508203
29,3997252,2021-08-31,2021-10-12,535000,,,0,AR512123
31,812519,2021-08-31,2021-10-12,470000,,,0,AR512324
32,2451018,2021-08-18,2021-10-08,432000,,,0,AR505188
35,1323147,2021-08-31,2021-10-12,780000,,,0,AR512470
37,4324435,2021-09-06,2021-10-08,925000,,,0,AR501748
38,4304692,2021-08-13,2021-10-08,480000,,,0,AR501756
39,855976,2021-08-28,2021-10-11,515000,,,0,AR509323
41,4326264,2021-09-01,2021-10-11,804000,,,0,AR509496
42,4326264,2021-07-30,2021-10-11,798000,,,0,AR509543
44,4237773,2021-08-27,2021-10-08,570000,,,0,AR501993
45,4265454,2021-05-14,2021-06-07,700000,,,0,AR428440
46,4304692,2021-08-30,2021-10-11,485000,,,0,AR509751
47,3107324,2021-09-08,2021-10-11,572000,,,0,AR509803
48,3107454,2021-09-08,2021-10-11,572000,,,0,AR509803
49,3982906,2021-08-31,2021-10-12,690000,,,0,AR513175
50,3979575,2021-08-31,2021-10-12,588000,,,0,AR513227
55,3018293,2021-08-27,2021-10-08,800000,,,0,AR502011
56,3810372,2021-08-27,2021-10-08,690000,,,0,AR502101
57,855455,2021-09-10,2021-10-08,430000,,,0,AR502226
58,3639514,2021-09-14,2021-10-11,730100,,,0,AR505952
59,3768264,2021-08-28,2021-10-11,565000,,,0,AR505959
62,2450547,2021-08-13,2021-10-08,375000,,,0,AR502426
63,3811119,2021-08-30,2021-10-11,575000,,,0,AR506274
64,4146496,2021-08-28,2021-10-11,758000,,,0,AR506518
65,4288822,2021-07-22,2021-10-12,798000,,,0,AR510648
66,3923582,2021-09-11,2021-10-12,605600,,,0,AR510910
67,4265454,2021-08-02,2021-09-15,770000,,,0,AR431039
68,3615069,2021-08-31,2021-10-08,895500,,,0,AR502686
69,3311948,2021-07-16,2021-10-08,1050000,,,0,AR503174
70,4265454,2021-08-31,2021-10-13,700000,,,0,AR516022
71,4326264,2021-08-26,2021-10-13,780000,,,0,AR516386
73,4141854,2021-09-01,2021-10-13,670000,,,0,AR516629
74,3166165,2021-09-01,2021-10-13,542000,,,0,AR516700
75,4183617,2021-09-02,2021-10-14,1085000,,,0,AR519084
77,3440788,2021-09-01,2021-10-13,850000,,,0,AR516783
78,848948,2021-08-26,2021-10-08,460000,,,0,AR502739
80,3575752,2021-09-01,2021-10-13,880000,,,0,AR516967
82,3788233,2021-09-10,2021-10-13,545000,,,0,AR517288
83,840836,2021-09-07,2021-10-14,849000,,,0,AR519697
84,4360400,2021-09-01,2021-10-13,671000,,,0,AR518070
87,3277583,2021-08-19,2021-10-14,935000,,,0,AR520434
88,3260790,2021-08-19,2021-10-14,547000,,,0,AR520761
90,3268911,2021-07-08,2021-10-13,605000,,,0,AR518223
93,2460494,2021-09-02,2021-10-14,400000,,,0,AR521855
95,4324435,2021-10-01,2021-10-14,980000,,,0,AR522277
96,4265134,2021-09-02,2021-10-14,580000,,,0,AR521411
98,4162338,2021-09-02,2021-10-14,638000,,,0,AR522042
1,871600,2021-09-16,2021-10-20,285000,,,0,AR538811
2,3547866,2021-09-08,2021-10-20,732500,,,0,AR538887
3,4367031,2021-07-27,2021-10-15,1850000,,,0,AR525532
4,4205673,2021-09-10,2021-10-20,984000,,,0,AR539190
5,4188465,2021-03-27,2021-10-15,555000,,,0,AR525843
7,875037,2021-09-23,2021-10-15,630000,,,0,AR526319
8,4205673,2021-09-06,2021-10-18,800000,,,0,AR527989
9,4093256,2021-09-06,2021-10-18,552000,,,0,AR528149
11,881058,2021-09-03,2021-10-15,550000,,,0,AR526793
13,3765147,2021-09-23,2021-10-21,1100000,,,0,AR540935
17,3664073,2021-09-20,2021-10-18,617000,,,0,AR528432
20,872428,2021-09-04,2021-10-18,1300000,,,0,AR528509
21,4136508,2021-09-03,2021-10-15,1120000,,,0,AR527269
22,3924260,2021-09-24,2021-10-15,1620000,,,0,AR527281
23,4184594,2021-09-10,2021-10-21,810000,,,0,AR541259
24,4278002,2021-09-06,2021-10-21,928000,,,0,AR541298
26,4243769,2021-08-30,2021-10-18,1260000,,,0,AR528766
27,864671,2021-09-03,2021-10-15,680000,,,0,AR523835
29,894776,2021-09-18,2021-10-21,962000,,,0,AR541446
31,863596,2021-08-20,2021-10-15,800000,,,0,AR523969
36,4371195,2021-08-10,2021-10-19,2105000,,,0,AR532507
38,885121,2021-09-06,2021-10-18,565000,,,0,AR529390
39,867816,2021-08-20,2021-10-15,748500,,,0,AR524505
40,860454,2021-09-08,2021-10-20,591000,,,0,AR537511
41,891075,2021-09-08,2021-10-20,950000,,,0,AR537572
42,3837751,2021-09-07,2021-10-19,649800,,,0,AR533082
43,4253054,2021-09-17,2021-10-19,1030000,,,0,AR533107
44,896735,2021-10-04,2021-10-19,521750,,,0,AR533332
45,895920,2021-09-06,2021-10-18,760000,,,0,AR529825
47,896432,2021-09-07,2021-10-19,540000,,,0,AR533503
48,895703,2021-09-07,2021-10-19,532500,,,0,AR533545
49,893869,2021-09-07,2021-10-19,542500,,,0,AR533587
53,4184594,2021-09-07,2021-10-19,822500,,,0,AR533910
54,4289837,2021-08-16,2021-10-19,1650000,,,0,AR533999
56,3778434,2021-09-04,2021-10-18,700000,,,0,AR530762
57,4013669,2021-09-22,2021-10-20,760000,,,0,AR538565
58,4270760,2021-08-27,2021-10-15,1055000,,,0,AR525430
60,4337753,2021-09-07,2021-10-19,1305000,,,0,AR534203
2,3707304,2021-09-03,2021-10-15,1330000,,,0,AR525705
5,3956593,2021-09-17,2021-10-20,910000,,,0,AR539805
6,3631614,2021-09-15,2021-10-20,847500,,,0,AR539834
7,3799086,2021-09-01,2021-10-15,1250000,,,0,AR526476
8,3814471,2021-09-04,2021-10-18,1110000,,,0,AR528215
9,4073630,2021-09-03,2021-10-18,770000,,,0,AR528261
10,1902759,2021-09-03,2021-10-15,800000,,,0,AR523532
11,1910525,2021-09-10,2021-10-15,1100000,,,0,AR523583
12,1906103,2021-09-09,2021-10-21,1275000,,,0,AR541184
13,2843647,2021-09-01,2021-10-18,1300000,,,0,AR529132
15,3345011,2021-09-03,2021-10-15,888000,,,0,AR524147
16,1902411,2021-09-04,2021-10-18,780000,,,0,AR529274
18,4334581,2021-09-08,2021-10-20,750000,,,0,AR537409
19,1908474,2021-09-04,2021-10-18,1150000,,,0,AR529648
20,3718631,2021-09-03,2021-10-15,880000,,,0,AR524657
22,3471982,2021-09-20,2021-10-15,1200000,,,0,AR524663
23,3104408,2021-09-08,2021-10-20,670000,,,0,AR537801
24,3452399,2021-09-07,2021-10-19,650000,,,0,AR533476
26,3609704,2021-09-13,2021-10-21,825000,,,0,AR542627
27,4334581,2021-08-14,2021-10-15,1170000,,,0,AR525072
29,3890011,2021-09-07,2021-10-19,820000,,,0,AR533706
30,4171381,2021-09-07,2021-10-19,590000,,,0,AR533856
31,1455432,2021-09-04,2021-10-18,1581000,,,0,AR530384
33,3064329,2021-09-17,2021-10-15,1080000,,,0,AR525339
3,4274912,2021-08-18,2021-10-21,1080000,,,0,AR543526
5,805070,2021-09-08,2021-10-21,385000,,,0,AR543804
8,3622703,2021-08-09,2021-10-20,727000,,,0,AR538775
10,4384659,2019-10-28,2021-10-20,585000,,,0,AR538972
11,4384659,2021-03-16,2021-10-20,610000,,,0,AR539001
12,4384659,2020-02-07,2021-10-20,480000,,,0,AR539006
13,4384659,2020-06-04,2021-10-20,545000,,,0,AR539035
14,4384659,2021-09-08,2021-10-20,770000,,,0,AR539072
15,4265454,2021-07-30,2021-09-17,710000,,,0,AR439362
17,3609429,2021-09-17,2021-10-15,535000,,,0,AR525696
18,851147,2021-09-07,2021-10-19,485000,,,0,AR534420
19,4265454,2021-05-25,2021-07-08,760000,,,0,AR296235
20,4265454,2021-05-28,2021-07-08,750000,,,0,AR296236
22,4183617,2021-09-21,2021-10-15,820000,,,0,AR523930
25,4384659,2021-08-25,2021-10-20,575000,,,0,AR539196
26,822631,2021-08-25,2021-10-20,910000,,,0,AR539242
27,4274300,2021-09-03,2021-10-15,655000,,,0,AR525976
28,4323971,2021-08-19,2021-10-19,799000,,,0,AR534796
29,854028,2021-09-07,2021-10-19,680000,,,0,AR534943
31,826230,2021-05-20,2021-10-19,755000,,,0,AR535035
32,3907718,2021-08-27,2021-10-15,1170000,AEA,,0,AR526099
33,3954441,2021-09-09,2021-10-18,665000,,,0,AR531552
34,4326264,2021-06-18,2021-10-18,788000,,,0,AR531686
35,816641,2021-09-02,2021-10-19,968000,,,0,AR535162
36,4225929,2019-10-10,2021-10-19,710000,,,0,AR535198
37,3923582,2021-09-14,2021-10-18,670000,,,0,AR527865
39,3252590,2021-09-06,2021-10-18,730500,,,0,AR531789
41,4384659,2021-01-27,2021-10-20,525000,,,0,AR539853
42,4384659,2020-07-24,2021-10-20,905000,,,0,AR539910
44,3881144,2021-09-13,2021-10-15,620000,,,0,AR523107
45,2450931,2021-08-06,2021-10-15,410000,,,0,AR526256
46,3499494,2021-08-13,2021-10-15,670000,,,0,AR526264
47,4302424,2021-09-15,2021-10-21,1900000,,,0,AR540524
48,629523,2021-09-09,2021-10-21,655000,,,0,AR540644
49,3554788,2021-09-06,2021-10-18,932500,,,0,AR528132
50,3409627,2021-09-17,2021-10-18,940000,,,0,AR528135
51,3865585,2021-09-13,2021-10-20,1150000,,,0,AR535965
52,3865585,2021-10-15,2021-10-20,10000,,,0,AR535967
53,3651685,2021-09-03,2021-10-15,793000,,,0,AR523166
58,809891,2021-08-14,2021-10-15,863000,,,0,AR526725
59,809719,2021-09-04,2021-10-18,420000,,,0,AR528426
60,626534,2021-09-08,2021-10-20,705000,,,0,AR536158
61,4384659,2021-01-15,2021-10-20,570000,,,0,AR536258
62,810511,2021-09-15,2021-10-20,835000,,,0,AR536265
63,4384659,2021-03-18,2021-10-20,775000,,,0,AR536272
64,4384659,2021-03-18,2021-10-20,580000,,,0,AR536301
65,4384659,2021-06-23,2021-10-20,595000,,,0,AR536312
66,3111723,2021-09-02,2021-10-20,540000,,,0,AR536317
68,4384659,2020-01-28,2021-10-20,1151000,,,0,AR536327
69,4384659,2021-01-21,2021-10-20,535000,,,0,AR536335
70,4384659,2019-12-20,2021-10-20,580000,,,0,AR536338
71,4384659,2020-02-05,2021-10-20,565000,,,0,AR536348
72,4384659,2020-07-31,2021-10-20,560000,,,0,AR536368
73,821117,2021-09-24,2021-10-15,425000,,,0,AR523417
74,3994083,2021-09-16,2021-10-15,602000,,,0,AR523464
76,3905705,2021-06-25,2021-10-15,650000,,,0,AR526937
77,3622703,2021-09-03,2021-10-15,950000,,,0,AR527063
78,641039,2021-09-02,2021-10-21,680000,,,0,AR541108
79,641039,2021-09-02,2021-10-21,680000,,,0,AR541108
81,3680156,2021-09-13,2021-10-18,830000,,,0,AR528528
82,2451086,2021-08-21,2021-10-18,400000,,,0,AR528539
83,812519,2021-09-05,2021-10-18,481000,,,0,AR528544
84,4384659,2021-08-26,2021-10-20,575000,,,0,AR536374
85,4384659,2021-09-30,2021-10-20,580000,,,0,AR536389
86,4384659,2021-08-19,2021-10-20,560000,,,0,AR536392
87,4384659,2019-10-22,2021-10-20,595000,,,0,AR536397
88,4384659,2019-11-29,2021-10-20,590000,,,0,AR536402
89,4384659,2021-07-07,2021-10-20,775000,,,0,AR536410
90,808996,2021-09-08,2021-10-20,490000,,,0,AR536420
91,4384659,2021-03-18,2021-10-20,785000,,,0,AR536499
92,4384659,2020-08-20,2021-10-20,550000,,,0,AR536504
93,4384659,2021-05-05,2021-10-20,755000,,,0,AR536514
94,4384659,2020-12-24,2021-10-20,555000,,,0,AR536527
98,4326264,2021-08-18,2021-10-15,860000,,,0,AR527365
99,3136815,2021-08-20,2021-10-15,730000,,,0,AR527379
100,3214126,2021-08-28,2021-10-15,835000,,,0,AR527382
103,4384659,2019-10-22,2021-10-20,575000,,,0,AR536565
104,4384659,2019-10-11,2021-10-20,545000,,,0,AR536567
105,4384659,2021-07-05,2021-10-20,580000,,,0,AR536592
106,4384659,2021-06-01,2021-10-20,600000,,,0,AR536601
107,4384659,2020-12-10,2021-10-20,1130000,,,0,AR536624
108,4384659,2019-11-15,2021-10-20,560000,,,0,AR536642
109,4384659,2021-07-07,2021-10-20,605000,,,0,AR536716
110,4384659,2021-06-23,2021-10-20,575000,,,0,AR536723
111,4384659,2020-02-25,2021-10-20,600000,,,0,AR536741
112,4384659,2021-09-28,2021-10-20,815000,,,0,AR536774
113,3651685,2021-09-03,2021-10-15,950000,,,0,AR527457
114,4237773,2021-09-23,2021-10-21,660000,,,0,AR541529
115,3938201,2021-09-09,2021-10-18,735000,,,0,AR528875
118,3720923,2021-09-06,2021-10-18,730000,,,0,AR529139
119,4384659,2019-10-08,2021-10-20,600000,,,0,AR536842
120,4384659,2021-08-27,2021-10-20,600000,,,0,AR536851
121,4384659,2020-06-19,2021-10-20,581000,,,0,AR536908
122,4384659,2020-02-07,2021-10-20,570000,,,0,AR536915
123,4384659,2020-06-29,2021-10-20,568000,,,0,AR536935
124,4384659,2019-11-04,2021-10-20,600000,,,0,AR536955
125,4384659,2021-06-04,2021-10-20,595000,,,0,AR536969
127,3277583,2021-09-03,2021-10-15,865000,,,0,AR524139
128,4384659,2019-10-28,2021-10-21,555000,,,0,AR541690
129,3982906,2021-09-09,2021-10-21,615000,,,0,AR541793
130,4384659,2021-05-05,2021-10-20,800000,,,0,AR537003
131,4384659,2020-12-10,2021-10-20,625000,,,0,AR537018
132,4384659,2019-09-23,2021-10-20,1205000,,,0,AR537051
133,4384659,2021-04-20,2021-10-20,778000,,,0,AR537090
134,4384659,2021-03-08,2021-10-20,895000,,,0,AR537095
135,4128861,2021-09-08,2021-10-20,685000,,,0,AR537195
136,4384659,2021-07-12,2021-10-20,800000,,,0,AR537208
137,4384659,2019-11-22,2021-10-20,565000,,,0,AR537212
138,855981,2021-07-17,2021-10-15,1081000,,,0,AR524187
139,4289170,2021-08-18,2021-10-15,265000,,,0,AR524194
140,3210000,2021-08-02,2021-10-15,540000,,,0,AR524310
141,4049003,2021-09-06,2021-10-15,704500,,,0,AR524316
143,4221798,2020-10-07,2021-10-19,970000,,,0,AR532738
144,817196,2021-04-22,2021-10-21,1030000,,,0,AR541862
145,4049003,2021-09-09,2021-10-21,690000,,,0,AR541867
146,4326264,2021-07-29,2021-10-21,820000,,,0,AR541877
147,4324435,2021-10-11,2021-10-21,940000,,,0,AR541896
148,3945554,2021-09-09,2021-10-21,615000,,,0,AR542032
149,4384659,2020-12-24,2021-10-20,565000,,,0,AR537337
150,3871792,2021-08-19,2021-10-20,600000,,,0,AR537348
151,4384659,2020-12-02,2021-10-20,577000,,,0,AR537353
152,4384659,2019-11-20,2021-10-20,600000,,,0,AR537390
153,4384659,2021-02-12,2021-10-20,520000,,,0,AR537422
154,4384659,2021-09-13,2021-10-20,565000,,,0,AR537428
155,4384659,2019-11-19,2021-10-20,575000,,,0,AR537441
156,4384659,2021-08-16,2021-10-20,460000,,,0,AR537467
158,2959463,2021-09-03,2021-10-15,252000,,,0,AR524430
160,826330,2021-09-04,2021-10-18,560000,,,0,AR529680
161,4384659,2021-05-18,2021-10-20,455000,,,0,AR537546
162,4384659,2021-04-07,2021-10-20,570000,,,0,AR537554
163,856366,2021-09-08,2021-10-20,425000,,,0,AR537578
164,841070,2021-09-13,2021-10-20,850000,,,0,AR537590
165,4384659,2021-01-27,2021-10-20,565000,,,0,AR537607
166,4384659,2020-11-19,2021-10-20,570000,,,0,AR537732
168,3277583,2021-09-07,2021-10-19,900000,,,0,AR533134
169,834151,2021-09-07,2021-10-19,520000,,,0,AR533193
170,834151,2021-09-07,2021-10-19,520000,,,0,AR533193
171,843801,2021-09-07,2021-10-19,740000,,,0,AR533216
173,3708326,2021-09-04,2021-10-18,700000,,,0,AR529802
